"data_source","correlation_id","name","os_domain","serial_number","model_id_id","manufacturer_id","virtual","platform_type","platform_label","os_product","os_version","os_patchlevel","os_edition","cpu_manufacturer_id","cpu_model","cpu_count","cores_per_cpu","cpu_threaded","cpu_speed","ram","disk_space","last_logged_in_user","last_discovered","task_id","data_token","is_deleted"
"SCCM","SCCM_SERIALSC20017BDNACORP\BDNASC20017","BDNASC20017","BDNACORP","SERIALSC20017","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","159.7","anitae","2016-10-30 06:09:14.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20018BDNACORP\BDNASC20018","BDNASC20018","BDNACORP","SERIALSC20018","236034388236095064","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Pentium Processor for Desktop E2200 2.20 GHz (Allendale)","1","2","0","2200","4111668","74.4","annah","2016-11-01 04:27:23.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20019BDNACORP\BDNASC20019","BDNASC20019","BDNACORP","SERIALSC20019","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","8388148","59.7","annam","2016-10-30 06:08:24.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20020BDNACORP\BDNASC20020","BDNASC20020","BDNACORP","SERIALSC20020","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","8388148","159.7","annc","2016-10-30 06:07:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20021BDNACORP\BDNASC20021","BDNASC20021","BDNACORP","SERIALSC20021","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","465.5","annieb","2016-11-01 20:32:32.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20022BDNACORP\BDNASC20022","BDNASC20022","BDNACORP","SERIALSC20022","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","465.5","anthonyh","2016-11-01 23:26:51.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20023BDNACORP\BDNASC20023","BDNASC20023","BDNACORP","SERIALSC20023","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","1","10","1","1997","8388148","59.7","anthonys","2016-10-30 06:07:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20024BDNACORP\BDNASC20024","BDNASC20024","BDNACORP","SERIALSC20024","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","1","10","1","1997","4193844","59.7","aramsey","2016-10-30 06:08:05.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20025BDNACORP\BDNASC20025","BDNASC20025","BDNACORP","SERIALSC20025","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","1","10","1","1997","4193844","79.5","ardiec","2016-10-30 06:07:50.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20026BDNACORP\BDNASC20026","BDNASC20026","BDNACORP","SERIALSC20026","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","8273924","465.5","armandod","2016-11-02 01:48:32.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20027BDNACORP\BDNASC20027","BDNASC20027","BDNACORP","SERIALSC20027","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272332","465.5","ashleyk","2016-11-01 17:19:49.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20028BDNACORP\BDNASC20028","BDNASC20028","BDNACORP","SERIALSC20028","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294560","465.5","baileys","2016-11-01 19:40:51.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20029BDNACORP\BDNASC20029","BDNASC20029","BDNACORP","SERIALSC20029","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","6290996","124.6","barryg","2016-10-30 06:08:54.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20030BDNACORP\BDNASC20030","BDNASC20030","BDNACORP","SERIALSC20030","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor X5650 2.66 GHz (Gulftown/Westmere-EP)","2","6","1","2665","4193848","59.9","barryh","2016-10-30 06:08:11.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20031BDNACORP\BDNASC20031","BDNASC20031","BDNACORP","SERIALSC20031","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","bartk","2016-11-01 08:55:26.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20032BDNACORP\BDNASC20032","BDNASC20032","BDNACORP","SERIALSC20032","236415242501805642","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","1061834","Opteron 8356 Processor 2.30 GHz (Barcelona)","4","4","0","2310","33551216","205","beckies","2016-10-30 06:09:02.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20033BDNACORP\BDNASC20033","BDNASC20033","BDNACORP","SERIALSC20033","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8274368","465.5","beckyw","2016-11-01 21:44:48.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20034BDNACORP\BDNASC20034","BDNASC20034","BDNACORP","SERIALSC20034","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294588","465.5","belindac","2016-11-01 18:14:36.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20035BDNACORP\BDNASC20035","BDNASC20035","BDNACORP","SERIALSC20035","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","59.9","belindaj","2016-10-30 06:08:27.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20036BDNACORP\BDNASC20036","BDNASC20036","BDNACORP","SERIALSC20036","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","465.5","benc","2016-11-01 20:19:06.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20037BDNACORP\BDNASC20037","BDNASC20037","BDNACORP","SERIALSC20037","","9569","yes","Server","Windows","Windows Server 2012 Datacenter","6.3","","Datacenter","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","8388148","139.5","benm","2016-10-30 06:07:17.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20038BDNACORP\BDNASC20038","BDNASC20038","BDNACORP","SERIALSC20038","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","4","10","1","1997","8388152","89.9","berniem","2016-10-30 06:09:05.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20039BDNACORP\BDNASC20039","BDNASC20039","BDNACORP","SERIALSC20039","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","465.5","berryw","2016-10-31 21:28:59.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20040BDNACORP\BDNASC20040","BDNASC20040","BDNACORP","SERIALSC20040","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4300U 1.90 GHz (Haswell)","1","2","1","2501","8291820","238.2","bertw","2016-11-01 11:34:27.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20041BDNACORP\BDNASC20041","BDNASC20041","BDNACORP","SERIALSC20041","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor I5-2400 3.10 GHz (Sandy Bridge)","1","4","0","3101","4079632","232.6","bethp","2016-11-01 21:54:01.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20042BDNACORP\BDNASC20042","BDNASC20042","BDNACORP","SERIALSC20042","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294560","465.5","betht","2016-11-01 18:30:28.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20043BDNACORP\BDNASC20043","BDNASC20043","BDNACORP","SERIALSC20043","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294584","465.5","bettyk","2016-11-01 18:18:38.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20044BDNACORP\BDNASC20044","BDNASC20044","BDNACORP","SERIALSC20044","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272432","297.8","beyoncev","2016-11-01 18:33:33.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20045BDNACORP\BDNASC20045","BDNASC20045","BDNACORP","SERIALSC20045","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","159.7","biancas","2016-10-30 06:10:43.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20046BDNACORP\BDNASC20046","BDNASC20046","BDNACORP","SERIALSC20046","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776696","419.9","billc","2016-10-30 06:08:20.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20047BDNACORP\BDNASC20047","BDNASC20047","BDNACORP","SERIALSC20047","10338176481033819332","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-5300U 2.30 GHz (Broadwell)","1","2","1","2301","8276688","465.5","blairl","2016-11-01 18:20:41.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20048BDNACORP\BDNASC20048","BDNASC20048","BDNACORP","SERIALSC20048","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","59.7","bobe","2016-10-30 06:16:17.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20049BDNACORP\BDNASC20049","BDNASC20049","BDNACORP","SERIALSC20049","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","8388148","99.7","bobh","2016-10-30 06:10:56.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20050BDNACORP\BDNASC20050","BDNASC20050","BDNACORP","SERIALSC20050","","213049949","no","Desktop","Windows","Windows 7 Professional","6.1","SP1","Professional","6720","Xeon E3-1241 v3 Processor 3.50 GHz (Haswell)","1","4","1","3501","22815660","1169","bobm","2016-11-01 18:17:39.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20051BDNACORP\BDNASC20051","BDNASC20051","BDNACORP","SERIALSC20051","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor I5-2400 3.10 GHz (Sandy Bridge)","1","4","0","3101","4079632","232.6","bobw","2016-11-01 19:16:38.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20052BDNACORP\BDNASC20052","BDNASC20052","BDNACORP","SERIALSC20052","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","bonnies","2016-10-30 02:13:42.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20053BDNACORP\BDNASC20053","BDNASC20053","BDNACORP","SERIALSC20053","236415284491773078","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor X5650 2.66 GHz (Gulftown/Westmere-EP)","2","6","1","2666","25155380","205","brandonh","2016-10-30 06:05:46.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20054BDNACORP\BDNASC20054","BDNASC20054","BDNACORP","SERIALSC20054","236034388236095064","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Pentium Processor for Desktop E2200 2.20 GHz (Allendale)","1","2","0","2200","4111668","148.8","brandons","2016-11-01 21:34:39.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20055BDNACORP\BDNASC20055","BDNASC20055","BDNACORP","SERIALSC20055","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","59.7","brendab","2016-10-30 06:06:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20056BDNACORP\BDNASC20056","BDNASC20056","BDNACORP","SERIALSC20056","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","99.9","brendad","2016-10-30 06:08:38.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20057BDNACORP\BDNASC20057","BDNASC20057","BDNACORP","SERIALSC20057","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","4074164","465.5","brendanm","2016-11-01 19:52:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20058BDNACORP\BDNASC20058","BDNASC20058","BDNACORP","SERIALSC20058","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","brettj","2016-10-30 00:36:23.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20059BDNACORP\BDNASC20059","BDNASC20059","BDNACORP","SERIALSC20059","236034388236126200","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","3890428","148.8","brianh","2016-10-30 06:06:54.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20060BDNACORP\BDNASC20060","BDNASC20060","BDNACORP","SERIALSC20060","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","brianm","2016-10-30 06:08:17.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20061BDNACORP\BDNASC20061","BDNASC20061","BDNACORP","SERIALSC20061","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","59.7","bruceh","2016-10-30 06:08:18.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20062BDNACORP\BDNASC20062","BDNASC20062","BDNACORP","SERIALSC20062","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","16683196","465.5","brucew","2016-11-01 19:46:37.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20063BDNACORP\BDNASC20063","BDNASC20063","BDNACORP","SERIALSC20063","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","119.5","bryanc","2016-10-30 06:07:40.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20064BDNACORP\BDNASC20064","BDNASC20064","BDNACORP","SERIALSC20064","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","79.9","bryanj","2016-10-30 06:10:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20065BDNACORP\BDNASC20065","BDNASC20065","BDNACORP","SERIALSC20065","10338176481033819416","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Mobile Processor i7-3520M 2.90 GHz (Ivy Bridge)","1","2","1","2901","8259472","465.5","buckk","2016-11-01 19:09:57.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20066BDNACORP\BDNASC20066","BDNASC20066","BDNACORP","SERIALSC20066","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193784","119.9","cadem","2016-10-30 06:08:25.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20067BDNACORP\BDNASC20067","BDNASC20067","BDNACORP","SERIALSC20067","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","4193848","79.9","canes","2016-10-30 06:09:31.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20068BDNACORP\BDNASC20068","BDNASC20068","BDNACORP","SERIALSC20068","236034388236095064","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E6550 2.33 GHz (Conroe)","1","2","0","2333","4111668","148.8","carinav","2016-11-01 18:56:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20069BDNACORP\BDNASC20069","BDNASC20069","BDNACORP","SERIALSC20069","236034923236094776","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Mobile Processor P8600 2.40 GHz (Penryn)","1","2","0","2401","4157708","465.5","carlaw","2016-11-01 20:00:07.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20070BDNACORP\BDNASC20070","BDNASC20070","BDNACORP","SERIALSC20070","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","20971060","119.5","carolem","2016-10-30 06:14:59.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20071BDNACORP\BDNASC20071","BDNASC20071","BDNACORP","SERIALSC20071","236415284491773078","213050000","no","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor E5620 2.40 GHz (Gulftown/Westmere-EP)","2","4","1","2400","12572468","64","carolyns","2016-10-30 06:06:44.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20072BDNACORP\BDNASC20072","BDNASC20072","BDNACORP","SERIALSC20072","236034525236090107","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Quad Processor Q8400 2.66 GHz (Yorkfield-6M)","1","4","0","2667","16706812","530.7","caryb","2016-11-01 17:42:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20073BDNACORP\BDNASC20073","BDNASC20073","BDNACORP","SERIALSC20073","10338177281033818361","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-3470 3.20 GHz (Ivy Bridge)","1","4","0","3201","8272336","465.5","caryn","2016-11-01 18:19:19.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20074BDNACORP\BDNASC20074","BDNASC20074","BDNACORP","SERIALSC20074","","9569","yes","Server","Windows","Windows Server 2008 Standard x64","6.1","SP1","Standard x64","6720","Xeon Processor X5650 2.66 GHz (Gulftown/Westmere-EP)","1","6","1","2665","3145272","99.9","caseyh","2016-10-30 06:04:53.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20075BDNACORP\BDNASC20075","BDNASC20075","BDNACORP","SERIALSC20075","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079620","465.5","cassiep","2016-11-01 18:27:16.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20076BDNACORP\BDNASC20076","BDNASC20076","BDNACORP","SERIALSC20076","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079632","465.5","catec","2016-11-01 18:51:15.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20077BDNACORP\BDNASC20077","BDNASC20077","BDNACORP","SERIALSC20077","","9569","yes","Server","Windows","Windows Server 2008 Enterprise x64","6.1","SP1","Enterprise x64","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","4","10","1","1997","8388088","259.9","cathyr","2016-10-30 06:06:49.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20078BDNACORP\BDNASC20078","BDNASC20078","BDNACORP","SERIALSC20078","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","134217268","1564.5","caydeni","2016-10-30 06:16:21.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20079BDNACORP\BDNASC20079","BDNASC20079","BDNACORP","SERIALSC20079","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","4079620","465.5","chadb","2016-11-01 19:24:05.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20080BDNACORP\BDNASC20080","BDNASC20080","BDNACORP","SERIALSC20080","","9569","yes","Server","Windows","Windows Server 2008 Standard (32-bit x86)","6.0","SP2","Standard (32-bit x86)","6720","Xeon Processor E5640 2.67 GHz (Gulftown/Westmere-EP)","1","4","1","2667","4192864","72","charlesb","2016-10-30 06:06:06.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20081BDNACORP\BDNASC20081","BDNASC20081","BDNACORP","SERIALSC20081","236034525236094605","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i3 Desktop Processor I3-550 3.20 GHz (Clarkdale)","1","2","1","3199","3988776","465.5","charliec","2016-11-01 20:40:29.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20082BDNACORP\BDNASC20082","BDNASC20082","BDNACORP","SERIALSC20082","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4087036","148.8","cheryld","2016-11-01 17:45:55.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20083BDNACORP\BDNASC20083","BDNASC20083","BDNACORP","SERIALSC20083","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","16734228","698.3","cherylf","2016-11-02 05:40:30.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20084BDNACORP\BDNASC20084","BDNASC20084","BDNACORP","SERIALSC20084","","9569","yes","Server","Windows","Windows Server 2012 Standard","6.3","","Standard","6720","Xeon E7-2850 Processor 2.00 GHz (Westmere-EX)","2","10","1","1997","16776756","99.7","chetb","2016-10-30 06:08:12.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20085BDNACORP\BDNASC20085","BDNASC20085","BDNACORP","SERIALSC20085","236034525236042557","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i7 Processor I7-2600 3.40 GHz (Sandy Bridge)","1","4","1","3401","8273936","465.5","chrisa","2016-11-01 18:07:59.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20086BDNACORP\BDNASC20086","BDNASC20086","BDNACORP","SERIALSC20086","236034525236090110","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4087036","232.6","chrisb","2016-11-01 18:31:48.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20087BDNACORP\BDNASC20087","BDNASC20087","BDNACORP","SERIALSC20087","236034525236090107","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E8400 3.00 GHz (Wolfdale)","1","2","0","3000","4123900","232.6","chrisd","2016-11-01 19:35:45.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20088BDNACORP\BDNASC20088","BDNASC20088","BDNACORP","SERIALSC20088","10338176481033819421","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Mobile Processor i5-4310U 2.00 GHz (Haswell)","1","2","1","2601","8291852","238.2","chrisf","2016-10-31 22:38:34.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20089BDNACORP\BDNASC20089","BDNASC20089","BDNACORP","SERIALSC20089","10338177281033818411","442549357","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core i5 Processor i5-4590 3.30 GHz (Haswell)","1","4","0","3301","8294556","465.5","chrisg","2016-11-01 14:58:52.000","17137","7932496990","false"
"SCCM","SCCM_SERIALSC20090BDNACORP\BDNASC20090","BDNASC20090","BDNACORP","SERIALSC20090","236034388236095063","213049949","no","Desktop","Windows","Windows 7 Enterprise","6.1","SP1","Enterprise","6720","Core 2 Duo Desktop Processor E6550 2.33 GHz (Conroe)","1","2","0","2333","6208820","148.8","cindyn","2016-11-01 21:02:05.000","17137","7932496990","false"
