"data_source","company_id","name","website","tier","symbol","phone","country","city","is_software","data_token","is_deleted"
"SCCM,SNOW","571150877","u-blox","https://www.u-blox.com","3","Private","+41 44 722 74 44","Switzerland","Thalwil","Y","7932496990","false"
"SCCM,SNOW","596176471","PwC","https://www.pwc.com/us/en/about-us.html","3","","","","","Y","7932496990","false"
"SCCM,SNOW","639389483","SentryOne","https://www.sentryone.com/","3","Private","+1-704-895-6241","United States","Charlotte","Y","7932496990","false"
"SCCM,SNOW","708459982","support.com","https://www.support.com/about-us/","3","Private","1-650-556-9440","United States","Sunnyvale","Y","7932496990","false"
"SCCM,SNOW","794786514","AutoIt Consulting","https://www.autoitconsulting.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","795890406","BI Developer Extensions","https://bideveloperextensions.github.io/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","808721140","AutoHotkey Foundation","https://www.autohotkey.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","867460370","Galvanize","https://www.wegalvanize.com/","3","Private","+1 604 669 4225","Canada","Vancouver","Y","7932496990","false"
"SCCM,SNOW","873068667","Radionomy","https://www.radionomy.com/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","889296518","LINQPad","https://www.linqpad.net/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","988478815","RandyRants","https://www.randyrants.com/software/","3","Private","","","","Y","7932496990","false"
"SCCM,SNOW","1016122083","Adobe","http://www.adobe.com/","1","ADBE","408-536-6000","United States","San Jose","Y","7932496990","false"
"SCCM,SNOW","1042615289","SmartDraw","http://www.smartdraw.com/","3","Private","800-768-3729","United States","San Diego","Y","7932496990","false"
"SCCM,SNOW","1056054913","Precisely","https://www.precisely.com/","3","Private","+1 (877) 700 0970","United States","Pearl River","Y","7932496990","false"
"SCCM,SNOW","1065447357","Sober Lemur","https://soberlemur.com/","3","private","","","","Y","7932496990","false"
"SCCM,SNOW","1070874337","ISOTOUSB","http://www.isotousb.com/","3","Private","","","","Y","7932496990","false"
"SNOW","4388","ADTRAN","http://www.adtran.com/","3","ADTN","1-256-9638000","United States","Huntsville","","7932496990","false"
"SNOW","5516","Cyberpower","http://www.cyberpowersystem.com/","3","Private","+1 800-707-0393","","","","7932496990","false"
"SNOW","6278","Gateway","http://www.gateway.com/","1","Private","949-471-7000","United States","Irvine","","7932496990","false"
"SNOW","7053","Lenovo","http://www.lenovo.com/","1","LNVGY","866-458-4465","United States","Morrisville","","7932496990","false"
"SNOW","8282","Red Hat","http://www.redhat.com/","2","Private","1-919-754-3700","United States","Raleigh","Y","7932496990","false"
"SNOW","16485","ASUSTeK Computer","http://www.asus.com/index.aspx","2","TPE:2357","886-2-28943447","China","Taipei","","7932496990","false"
"SNOW","16549","Sharp Electronics","http://www.sharpusa.com/","1","Private","201-529-8200","United States","Mahwah","","7932496990","false"
"SNOW","1074318","IRIS Software","http://www.iris.co.uk/","3","Private","0344 844 9644","United Kingdom","","","7932496990","false"
"SNOW","10008759","ej-technologies","http://www.ej-technologies.com","3","Private","","","","Y","7932496990","false"
"SNOW","51889969","iBUYPOWER","http://www.ibuypower.com","3","Private","","","","","7932496990","false"
